[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 375  x=-3486.00  y=344.01  z=-3970.00
[Ess] [TERRAIN] 376  x=-3454.00  y=341.72  z=-3970.00
[Ess] [TERRAIN] 377  x=-3422.00  y=362.45  z=-3970.00
[Ess] [TERRAIN] 378  x=-3390.00  y=380.02  z=-3970.00
[Ess] [TERRAIN] 379  x=-3358.00  y=389.29  z=-3970.00
[Ess] [TERRAIN] 380  x=-3326.00  y=392.47  z=-3970.00
[Ess] [TERRAIN] 381  x=-3294.00  y=391.80  z=-3970.00
[Ess] [TERRAIN] 382  x=-3262.00  y=396.05  z=-3970.00
[Ess] [TERRAIN] 383  x=-3230.00  y=393.78  z=-3970.00
[Ess] [TERRAIN] 384  x=-3198.00  y=390.13  z=-3970.00
[Ess] [TERRAIN] 385  x=-3166.00  y=401.20  z=-3970.00
[Ess] [TERRAIN] 386  x=-3134.00  y=405.30  z=-3970.00
[Ess] [TERRAIN] 387  x=-3102.00  y=404.85  z=-3970.00
[Ess] [TERRAIN] 388  x=-3070.00  y=398.78  z=-3970.00
[Ess] [TERRAIN] 389  x=-3038.00  y=392.82  z=-3970.00
[Ess] [TERRAIN] 390  x=-3006.00  y=384.67  z=-3970.00
[Ess] [TERRAIN] 391  x=-2974.00  y=373.51  z=-3970.00
[Ess] [TERRAIN] 392  x=-2942.00  y=352.15  z=-3970.00
[Ess] [TERRAIN] 393  x=-2910.00  y=327.77  z=-3970.00
[Ess] [TERRAIN] 394  x=-2878.00  y=325.36  z=-3970.00
[Ess] [TERRAIN] 395  x=-2846.00  y=307.01  z=-3970.00
[Ess] [TERRAIN] 396  x=-2814.00  y=277.47  z=-3970.00
[Ess] [TERRAIN] 397  x=-2782.00  y=266.17  z=-3970.00
[Ess] [TERRAIN] 398  x=-2750.00  y=285.43  z=-3970.00
[Ess] [TERRAIN] 399  x=-2718.00  y=303.95  z=-3970.00
[Ess] [TERRAIN] 400  x=-2686.00  y=319.15  z=-3970.00
[Ess] [TERRAIN] 401  x=-2654.00  y=321.90  z=-3970.00
[Ess] [TERRAIN] 402  x=-2622.00  y=315.05  z=-3970.00
[Ess] [TERRAIN] 403  x=-2590.00  y=299.37  z=-3970.00
[Ess] [TERRAIN] 404  x=-2558.00  y=282.11  z=-3970.00
[Ess] [TERRAIN] 405  x=-2526.00  y=266.54  z=-3970.00
[Ess] [TERRAIN] 406  x=-2494.00  y=241.64  z=-3970.00
[Ess] [TERRAIN] 407  x=-2462.00  y=247.13  z=-3970.00
[Ess] [TERRAIN] 408  x=-2430.00  y=241.23  z=-3970.00
[Ess] [TERRAIN] 409  x=-2398.00  y=242.68  z=-3970.00
[Ess] [TERRAIN] 410  x=-2366.00  y=249.46  z=-3970.00
[Ess] [TERRAIN] 411  x=-2334.00  y=256.00  z=-3970.00
[Ess] [TERRAIN] 412  x=-2302.00  y=260.06  z=-3970.00
[Ess] [TERRAIN] 413  x=-2270.00  y=262.87  z=-3970.00
[Ess] [TERRAIN] 414  x=-2238.00  y=257.33  z=-3970.00
[Ess] [TERRAIN] 415  x=-2206.00  y=249.08  z=-3970.00
[Ess] [TERRAIN] 416  x=-2174.00  y=234.85  z=-3970.00
[Ess] [TERRAIN] 417  x=-2142.00  y=218.23  z=-3970.00
[Ess] [TERRAIN] 418  x=-2110.00  y=217.64  z=-3970.00
[Ess] [TERRAIN] 419  x=-2078.00  y=226.52  z=-3970.00
[Ess] [TERRAIN] 420  x=-2046.00  y=246.97  z=-3970.00
[Ess] [TERRAIN] 421  x=-2014.00  y=252.51  z=-3970.00
[Ess] [TERRAIN] 422  x=-1982.00  y=236.33  z=-3970.00
[Ess] [TERRAIN] 423  x=-1950.00  y=246.02  z=-3970.00
[Ess] [TERRAIN] 424  x=-1918.00  y=251.13  z=-3970.00
[Ess] [TERRAIN] 425  x=-1886.00  y=237.66  z=-3970.00
[Ess] [TERRAIN] 426  x=-1854.00  y=246.51  z=-3970.00
[Ess] [TERRAIN] 427  x=-1822.00  y=235.92  z=-3970.00
[Ess] [TERRAIN] 428  x=-1790.00  y=228.00  z=-3970.00
[Ess] [TERRAIN] 429  x=-1758.00  y=201.68  z=-3970.00
[Ess] [TERRAIN] 430  x=-1726.00  y=196.12  z=-3970.00
[Ess] [TERRAIN] 431  x=-1694.00  y=186.74  z=-3970.00
[Ess] [TERRAIN] 432  x=-1662.00  y=184.23  z=-3970.00
[Ess] [TERRAIN] 433  x=-1630.00  y=175.63  z=-3970.00
[Ess] [TERRAIN] 434  x=-1598.00  y=173.17  z=-3970.00
[Ess] [TERRAIN] 435  x=-1566.00  y=159.72  z=-3970.00
[Ess] [TERRAIN] 436  x=-1534.00  y=144.51  z=-3970.00
[Ess] [TERRAIN] 437  x=-1502.00  y=140.49  z=-3970.00
[Ess] [TERRAIN] 438  x=-1470.00  y=135.72  z=-3970.00
[Ess] [TERRAIN] 439  x=-1438.00  y=121.13  z=-3970.00
[Ess] [TERRAIN] 440  x=-1406.00  y=102.23  z=-3970.00
[Ess] [TERRAIN] 441  x=-1374.00  y=95.41  z=-3970.00
[Ess] [TERRAIN] 442  x=-1342.00  y=76.71  z=-3970.00
[Ess] [TERRAIN] 443  x=-1310.00  y=56.17  z=-3970.00
[Ess] [TERRAIN] 444  x=-1278.00  y=-11.97  z=-3970.00
[Ess] [TERRAIN] 445  x=-1246.00  y=-46.50  z=-3970.00
[Ess] [TERRAIN] 446  x=-1214.00  y=-46.63  z=-3970.00
[Ess] [TERRAIN] 447  x=-1182.00  y=-62.68  z=-3970.00
[Ess] [TERRAIN] 448  x=-1150.00  y=-70.32  z=-3970.00
[Ess] [TERRAIN] 449  x=-1118.00  y=-71.11  z=-3970.00
[Ess] [TERRAIN] 450  x=-1086.00  y=-60.89  z=-3970.00
[Ess] [TERRAIN] 451  x=-1054.00  y=-28.67  z=-3970.00
[Ess] [TERRAIN] 452  x=-1022.00  y=-2.35  z=-3970.00
[Ess] [TERRAIN] 453  x=-990.00  y=31.82  z=-3970.00
[Ess] [TERRAIN] 454  x=-958.00  y=68.12  z=-3970.00
[Ess] [TERRAIN] 455  x=-926.00  y=104.68  z=-3970.00
[Ess] [TERRAIN] 456  x=-894.00  y=139.99  z=-3970.00
[Ess] [TERRAIN] 457  x=-862.00  y=160.42  z=-3970.00
[Ess] [TERRAIN] 458  x=-830.00  y=173.56  z=-3970.00
[Ess] [TERRAIN] 459  x=-798.00  y=192.82  z=-3970.00
[Ess] [TERRAIN] 460  x=-766.00  y=194.95  z=-3970.00
[Ess] [TERRAIN] 461  x=-734.00  y=200.53  z=-3970.00
[Ess] [TERRAIN] 462  x=-702.00  y=198.34  z=-3970.00
[Ess] [TERRAIN] 463  x=-670.00  y=187.06  z=-3970.00
[Ess] [TERRAIN] 464  x=-638.00  y=173.10  z=-3970.00
[Ess] [TERRAIN] 465  x=-606.00  y=176.21  z=-3970.00
[Ess] [TERRAIN] 466  x=-574.00  y=175.44  z=-3970.00
[Ess] [TERRAIN] 467  x=-542.00  y=167.41  z=-3970.00
[Ess] [TERRAIN] 468  x=-510.00  y=167.93  z=-3970.00
[Ess] [TERRAIN] 469  x=-478.00  y=182.92  z=-3970.00
[Ess] [TERRAIN] 470  x=-446.00  y=179.87  z=-3970.00
[Ess] [TERRAIN] 471  x=-414.00  y=165.74  z=-3970.00
[Ess] [TERRAIN] 472  x=-382.00  y=157.75  z=-3970.00
[Ess] [TERRAIN] 473  x=-350.00  y=163.93  z=-3970.00
[Ess] [TERRAIN] 474  x=-318.00  y=169.64  z=-3970.00
[Ess] [TERRAIN] 475  x=-286.00  y=172.97  z=-3970.00
[Ess] [TERRAIN] 476  x=-254.00  y=171.77  z=-3970.00
[Ess] [TERRAIN] 477  x=-222.00  y=176.86  z=-3970.00
[Ess] [TERRAIN] 478  x=-190.00  y=196.79  z=-3970.00
[Ess] [TERRAIN] 479  x=-158.00  y=204.85  z=-3970.00
[Ess] [TERRAIN] 480  x=-126.00  y=220.78  z=-3970.00
[Ess] [TERRAIN] 481  x=-94.00  y=208.86  z=-3970.00
[Ess] [TERRAIN] 482  x=-62.00  y=181.28  z=-3970.00
[Ess] [TERRAIN] 483  x=-30.00  y=163.64  z=-3970.00
[Ess] [TERRAIN] 484  x=2.00  y=158.22  z=-3970.00
[Ess] [TERRAIN] 485  x=34.00  y=166.74  z=-3970.00
[Ess] [TERRAIN] 486  x=66.00  y=176.38  z=-3970.00
[Ess] [TERRAIN] 487  x=98.00  y=176.38  z=-3970.00
[Ess] [TERRAIN] 488  x=130.00  y=179.41  z=-3970.00
[Ess] [TERRAIN] 489  x=162.00  y=192.63  z=-3970.00
[Ess] [TERRAIN] 490  x=194.00  y=197.78  z=-3970.00
[Ess] [TERRAIN] 491  x=226.00  y=191.14  z=-3970.00
[Ess] [TERRAIN] 492  x=258.00  y=177.93  z=-3970.00
[Ess] [TERRAIN] 493  x=290.00  y=165.33  z=-3970.00
[Ess] [TERRAIN] 494  x=322.00  y=164.19  z=-3970.00
[Ess] [TERRAIN] 495  x=354.00  y=153.47  z=-3970.00
[Ess] [TERRAIN] 496  x=386.00  y=150.48  z=-3970.00
[Ess] [TERRAIN] 497  x=418.00  y=170.36  z=-3970.00
[Ess] [TERRAIN] 498  x=450.00  y=202.13  z=-3970.00
[Ess] [TERRAIN] 499  x=482.00  y=224.17  z=-3970.00
[Ess] [TERRAIN] 500  x=514.00  y=227.01  z=-3970.00
[Ess] [TERRAIN] 501  x=546.00  y=241.17  z=-3970.00
[Ess] [TERRAIN] 502  x=578.00  y=244.87  z=-3970.00
[Ess] [TERRAIN] 503  x=610.00  y=271.78  z=-3970.00
[Ess] [TERRAIN] 504  x=642.00  y=279.37  z=-3970.00
[Ess] [TERRAIN] 505  x=674.00  y=269.39  z=-3970.00
[Ess] [TERRAIN] 506  x=706.00  y=257.04  z=-3970.00
[Ess] [TERRAIN] 507  x=738.00  y=246.25  z=-3970.00
[Ess] [TERRAIN] 508  x=770.00  y=253.35  z=-3970.00
[Ess] [TERRAIN] 509  x=802.00  y=261.44  z=-3970.00
[Ess] [TERRAIN] 510  x=834.00  y=279.11  z=-3970.00
[Ess] [TERRAIN] 511  x=866.00  y=285.74  z=-3970.00
[Ess] [TERRAIN] 512  x=898.00  y=327.57  z=-3970.00
[Ess] [TERRAIN] 513  x=930.00  y=332.67  z=-3970.00
[Ess] [TERRAIN] 514  x=962.00  y=321.76  z=-3970.00
[Ess] [TERRAIN] 515  x=994.00  y=311.86  z=-3970.00
[Ess] [TERRAIN] 516  x=1026.00  y=304.08  z=-3970.00
[Ess] [TERRAIN] 517  x=1058.00  y=268.77  z=-3970.00
[Ess] [TERRAIN] 518  x=1090.00  y=208.11  z=-3970.00
[Ess] [TERRAIN] 519  x=1122.00  y=209.21  z=-3970.00
[Ess] [TERRAIN] 520  x=1154.00  y=232.33  z=-3970.00
[Ess] [TERRAIN] 521  x=1186.00  y=227.92  z=-3970.00
[Ess] [TERRAIN] 522  x=1218.00  y=230.37  z=-3970.00
[Ess] [TERRAIN] 523  x=1250.00  y=232.26  z=-3970.00
[Ess] [TERRAIN] 524  x=1282.00  y=222.26  z=-3970.00
[Ess] [TERRAIN] 525  x=1314.00  y=214.90  z=-3970.00
[Ess] [TERRAIN] 526  x=1346.00  y=211.24  z=-3970.00
[Ess] [TERRAIN] 527  x=1378.00  y=194.80  z=-3970.00
[Ess] [TERRAIN] 528  x=1410.00  y=192.77  z=-3970.00
[Ess] [TERRAIN] 529  x=1442.00  y=189.36  z=-3970.00
[Ess] [TERRAIN] 530  x=1474.00  y=182.43  z=-3970.00
[Ess] [TERRAIN] 531  x=1506.00  y=170.84  z=-3970.00
[Ess] [TERRAIN] 532  x=1538.00  y=166.32  z=-3970.00
[Ess] [TERRAIN] 533  x=1570.00  y=182.82  z=-3970.00
[Ess] [TERRAIN] 534  x=1602.00  y=189.09  z=-3970.00
[Ess] [TERRAIN] 535  x=1634.00  y=194.06  z=-3970.00
[Ess] [TERRAIN] 536  x=1666.00  y=197.26  z=-3970.00
[Ess] [TERRAIN] 537  x=1698.00  y=209.13  z=-3970.00
[Ess] [TERRAIN] 538  x=1730.00  y=221.17  z=-3970.00
[Ess] [TERRAIN] 539  x=1762.00  y=228.55  z=-3970.00
[Ess] [TERRAIN] 540  x=1794.00  y=221.20  z=-3970.00
[Ess] [TERRAIN] 541  x=1826.00  y=214.74  z=-3970.00
[Ess] [TERRAIN] 542  x=1858.00  y=210.00  z=-3970.00
[Ess] [TERRAIN] 543  x=1890.00  y=196.78  z=-3970.00
[Ess] [TERRAIN] 544  x=1922.00  y=194.46  z=-3970.00
[Ess] [TERRAIN] 545  x=1954.00  y=183.43  z=-3970.00
[Ess] [TERRAIN] 546  x=1986.00  y=176.46  z=-3970.00
[Ess] [TERRAIN] 547  x=2018.00  y=183.18  z=-3970.00
[Ess] [TERRAIN] 548  x=2050.00  y=176.61  z=-3970.00
[Ess] [TERRAIN] 549  x=2082.00  y=168.55  z=-3970.00
[Ess] [TERRAIN] 550  x=2114.00  y=161.01  z=-3970.00
[Ess] [TERRAIN] 551  x=2146.00  y=146.09  z=-3970.00
[Ess] [TERRAIN] 552  x=2178.00  y=141.10  z=-3970.00
[Ess] [TERRAIN] 553  x=2210.00  y=133.75  z=-3970.00
[Ess] [TERRAIN] 554  x=2242.00  y=134.29  z=-3970.00
[Ess] [TERRAIN] 555  x=2274.00  y=129.07  z=-3970.00
[Ess] [TERRAIN] 556  x=2306.00  y=122.95  z=-3970.00
[Ess] [TERRAIN] 557  x=2338.00  y=125.46  z=-3970.00
[Ess] [TERRAIN] 558  x=2370.00  y=125.56  z=-3970.00
[Ess] [TERRAIN] 559  x=2402.00  y=127.97  z=-3970.00
[Ess] [TERRAIN] 560  x=2434.00  y=131.68  z=-3970.00
[Ess] [TERRAIN] 561  x=2466.00  y=138.27  z=-3970.00
[Ess] [TERRAIN] 562  x=2498.00  y=146.48  z=-3970.00
[Ess] [TERRAIN] 563  x=2530.00  y=153.32  z=-3970.00
[Ess] [TERRAIN] 564  x=2562.00  y=160.09  z=-3970.00
[Ess] [TERRAIN] 565  x=2594.00  y=168.74  z=-3970.00
[Ess] [TERRAIN] 566  x=2626.00  y=167.00  z=-3970.00
[Ess] [TERRAIN] 567  x=2658.00  y=175.80  z=-3970.00
[Ess] [TERRAIN] 568  x=2690.00  y=206.49  z=-3970.00
[Ess] [TERRAIN] 569  x=2722.00  y=212.95  z=-3970.00
[Ess] [TERRAIN] 570  x=2754.00  y=218.83  z=-3970.00
[Ess] [TERRAIN] 571  x=2786.00  y=220.02  z=-3970.00
[Ess] [TERRAIN] 572  x=2818.00  y=226.47  z=-3970.00
[Ess] [TERRAIN] 573  x=2850.00  y=238.92  z=-3970.00
[Ess] [TERRAIN] 574  x=2882.00  y=238.15  z=-3970.00
[Ess] [TERRAIN] 575  x=2914.00  y=250.71  z=-3970.00
[Ess] [TERRAIN] 576  x=2946.00  y=266.21  z=-3970.00
[Ess] [TERRAIN] 577  x=2978.00  y=265.58  z=-3970.00
[Ess] [TERRAIN] 578  x=3010.00  y=246.26  z=-3970.00
[Ess] [TERRAIN] 579  x=3042.00  y=232.02  z=-3970.00
[Ess] [TERRAIN] 580  x=3074.00  y=236.48  z=-3970.00
[Ess] [TERRAIN] 581  x=3106.00  y=228.91  z=-3970.00
[Ess] [TERRAIN] 582  x=3138.00  y=214.99  z=-3970.00
[Ess] [TERRAIN] 583  x=3170.00  y=190.60  z=-3970.00
[Ess] [TERRAIN] 584  x=3202.00  y=164.70  z=-3970.00
[Ess] [TERRAIN] 585  x=3234.00  y=105.95  z=-3970.00
[Ess] [TERRAIN] 586  x=3266.00  y=103.77  z=-3970.00
[Ess] [TERRAIN] 587  x=3298.00  y=139.36  z=-3970.00
[Ess] [TERRAIN] 588  x=3330.00  y=175.19  z=-3970.00
[Ess] [TERRAIN] 589  x=3362.00  y=192.71  z=-3970.00
[Ess] [TERRAIN] 590  x=3394.00  y=196.79  z=-3970.00
[Ess] [TERRAIN] 591  x=3426.00  y=202.13  z=-3970.00
[Ess] [TERRAIN] 592  x=3458.00  y=215.06  z=-3970.00
[Ess] [TERRAIN] 593  x=3490.00  y=215.83  z=-3970.00
[Ess] [TERRAIN] 594  x=3522.00  y=227.38  z=-3970.00
[Ess] [TERRAIN] 595  x=3554.00  y=228.24  z=-3970.00
[Ess] [TERRAIN] 596  x=3586.00  y=225.17  z=-3970.00
[Ess] [TERRAIN] 597  x=3618.00  y=237.57  z=-3970.00
[Ess] [TERRAIN] 598  x=3650.00  y=238.49  z=-3970.00
[Ess] [TERRAIN] 599  x=3682.00  y=244.76  z=-3970.00
[Ess] [TERRAIN] 600  x=3714.00  y=249.75  z=-3970.00
[Ess] [TERRAIN] 601  x=3746.00  y=256.48  z=-3970.00
[Ess] [TERRAIN] 602  x=3778.00  y=262.78  z=-3970.00
[Ess] [TERRAIN] 603  x=3810.00  y=264.49  z=-3970.00
[Ess] [TERRAIN] 604  x=3842.00  y=259.39  z=-3970.00
[Ess] [TERRAIN] 605  x=3874.00  y=256.54  z=-3970.00
[Ess] [TERRAIN] 606  x=3906.00  y=264.82  z=-3970.00
[Ess] [TERRAIN] 607  x=3938.00  y=257.37  z=-3970.00
[Ess] [TERRAIN] 608  x=3970.00  y=243.16  z=-3970.00
[Ess] [TERRAIN] 609  x=4002.00  y=0.00  z=-3970.00
[Ess] [TERRAIN] 610  x=4002.00  y=0.00  z=-3938.00
[Ess] [TERRAIN] 611  x=3970.00  y=254.92  z=-3938.00
[Ess] [TERRAIN] 612  x=3938.00  y=259.11  z=-3938.00
[Ess] [TERRAIN] 613  x=3906.00  y=284.41  z=-3938.00
[Ess] [TERRAIN] 614  x=3874.00  y=278.80  z=-3938.00
[Ess] [TERRAIN] 615  x=3842.00  y=284.40  z=-3938.00
[Ess] [TERRAIN] 616  x=3810.00  y=290.39  z=-3938.00
[Ess] [TERRAIN] 617  x=3778.00  y=302.51  z=-3938.00
[Ess] [TERRAIN] 618  x=3746.00  y=296.34  z=-3938.00
[Ess] [TERRAIN] 619  x=3714.00  y=287.01  z=-3938.00
[Ess] [TERRAIN] 620  x=3682.00  y=274.69  z=-3938.00
[Ess] [TERRAIN] 621  x=3650.00  y=272.48  z=-3938.00
[Ess] [TERRAIN] 622  x=3618.00  y=270.60  z=-3938.00
[Ess] [TERRAIN] 623  x=3586.00  y=264.56  z=-3938.00
[Ess] [TERRAIN] 624  x=3554.00  y=261.95  z=-3938.00
[Ess] [TERRAIN] 625  x=3522.00  y=261.57  z=-3938.00
[Ess] [TERRAIN] 626  x=3490.00  y=247.62  z=-3938.00
[Ess] [TERRAIN] 627  x=3458.00  y=236.67  z=-3938.00
[Ess] [TERRAIN] 628  x=3426.00  y=225.00  z=-3938.00
[Ess] [TERRAIN] 629  x=3394.00  y=211.95  z=-3938.00
[Ess] [TERRAIN] 630  x=3362.00  y=208.64  z=-3938.00
[Ess] [TERRAIN] 631  x=3330.00  y=188.63  z=-3938.00
[Ess] [TERRAIN] 632  x=3298.00  y=150.58  z=-3938.00
[Ess] [TERRAIN] 633  x=3266.00  y=101.94  z=-3938.00
[Ess] [TERRAIN] 634  x=3234.00  y=100.36  z=-3938.00
[Ess] [TERRAIN] 635  x=3202.00  y=146.45  z=-3938.00
[Ess] [TERRAIN] 636  x=3170.00  y=187.98  z=-3938.00
[Ess] [TERRAIN] 637  x=3138.00  y=212.57  z=-3938.00
[Ess] [TERRAIN] 638  x=3106.00  y=234.26  z=-3938.00
[Ess] [TERRAIN] 639  x=3074.00  y=239.94  z=-3938.00
[Ess] [TERRAIN] 640  x=3042.00  y=223.54  z=-3938.00
[Ess] [TERRAIN] 641  x=3010.00  y=213.58  z=-3938.00
[Ess] [TERRAIN] 642  x=2978.00  y=225.06  z=-3938.00
[Ess] [TERRAIN] 643  x=2946.00  y=239.39  z=-3938.00
[Ess] [TERRAIN] 644  x=2914.00  y=227.38  z=-3938.00
[Ess] [TERRAIN] 645  x=2882.00  y=214.61  z=-3938.00
[Ess] [TERRAIN] 646  x=2850.00  y=216.61  z=-3938.00
[Ess] [TERRAIN] 647  x=2818.00  y=215.34  z=-3938.00
[Ess] [TERRAIN] 648  x=2786.00  y=213.28  z=-3938.00
[Ess] [TERRAIN] 649  x=2754.00  y=206.31  z=-3938.00
[Ess] [TERRAIN] 650  x=2722.00  y=207.89  z=-3938.00
[Ess] [TERRAIN] 651  x=2690.00  y=193.38  z=-3938.00
[Ess] [TERRAIN] 652  x=2658.00  y=179.80  z=-3938.00
[Ess] [TERRAIN] 653  x=2626.00  y=177.64  z=-3938.00
[Ess] [TERRAIN] 654  x=2594.00  y=170.90  z=-3938.00
[Ess] [TERRAIN] 655  x=2562.00  y=160.49  z=-3938.00
[Ess] [TERRAIN] 656  x=2530.00  y=155.45  z=-3938.00
[Ess] [TERRAIN] 657  x=2498.00  y=153.65  z=-3938.00
[Ess] [TERRAIN] 658  x=2466.00  y=147.58  z=-3938.00
[Ess] [TERRAIN] 659  x=2434.00  y=145.09  z=-3938.00
[Ess] [TERRAIN] 660  x=2402.00  y=137.01  z=-3938.00
[Ess] [TERRAIN] 661  x=2370.00  y=133.25  z=-3938.00
[Ess] [TERRAIN] 662  x=2338.00  y=136.23  z=-3938.00
[Ess] [TERRAIN] 663  x=2306.00  y=139.95  z=-3938.00
[Ess] [TERRAIN] 664  x=2274.00  y=151.12  z=-3938.00
[Ess] [TERRAIN] 665  x=2242.00  y=157.01  z=-3938.00
[Ess] [TERRAIN] 666  x=2210.00  y=162.27  z=-3938.00
[Ess] [TERRAIN] 667  x=2178.00  y=166.06  z=-3938.00
[Ess] [TERRAIN] 668  x=2146.00  y=168.99  z=-3938.00
[Ess] [TERRAIN] 669  x=2114.00  y=185.10  z=-3938.00
[Ess] [TERRAIN] 670  x=2082.00  y=201.66  z=-3938.00
[Ess] [TERRAIN] 671  x=2050.00  y=209.29  z=-3938.00
[Ess] [TERRAIN] 672  x=2018.00  y=217.55  z=-3938.00
[Ess] [TERRAIN] 673  x=1986.00  y=206.58  z=-3938.00
[Ess] [TERRAIN] 674  x=1954.00  y=209.56  z=-3938.00
[Ess] [TERRAIN] 675  x=1922.00  y=222.21  z=-3938.00
[Ess] [TERRAIN] 676  x=1890.00  y=236.62  z=-3938.00
[Ess] [TERRAIN] 677  x=1858.00  y=247.40  z=-3938.00
[Ess] [TERRAIN] 678  x=1826.00  y=253.44  z=-3938.00
[Ess] [TERRAIN] 679  x=1794.00  y=260.46  z=-3938.00
[Ess] [TERRAIN] 680  x=1762.00  y=267.86  z=-3938.00
[Ess] [TERRAIN] 681  x=1730.00  y=257.13  z=-3938.00
[Ess] [TERRAIN] 682  x=1698.00  y=249.19  z=-3938.00
[Ess] [TERRAIN] 683  x=1666.00  y=242.55  z=-3938.00
[Ess] [TERRAIN] 684  x=1634.00  y=231.14  z=-3938.00
[Ess] [TERRAIN] 685  x=1602.00  y=214.31  z=-3938.00
[Ess] [TERRAIN] 686  x=1570.00  y=206.84  z=-3938.00
[Ess] [TERRAIN] 687  x=1538.00  y=207.53  z=-3938.00
[Ess] [TERRAIN] 688  x=1506.00  y=212.11  z=-3938.00
[Ess] [TERRAIN] 689  x=1474.00  y=217.76  z=-3938.00
[Ess] [TERRAIN] 690  x=1442.00  y=220.16  z=-3938.00
[Ess] [TERRAIN] 691  x=1410.00  y=230.24  z=-3938.00
[Ess] [TERRAIN] 692  x=1378.00  y=228.76  z=-3938.00
[Ess] [TERRAIN] 693  x=1346.00  y=231.43  z=-3938.00
[Ess] [TERRAIN] 694  x=1314.00  y=247.10  z=-3938.00
[Ess] [TERRAIN] 695  x=1282.00  y=273.54  z=-3938.00
[Ess] [TERRAIN] 696  x=1250.00  y=279.69  z=-3938.00
[Ess] [TERRAIN] 697  x=1218.00  y=281.06  z=-3938.00
[Ess] [TERRAIN] 698  x=1186.00  y=284.39  z=-3938.00
[Ess] [TERRAIN] 699  x=1154.00  y=285.30  z=-3938.00
[Ess] [TERRAIN] 700  x=1122.00  y=262.07  z=-3938.00
[Ess] [TERRAIN] 701  x=1090.00  y=245.32  z=-3938.00
[Ess] [TERRAIN] 702  x=1058.00  y=278.66  z=-3938.00
[Ess] [TERRAIN] 703  x=1026.00  y=318.55  z=-3938.00
[Ess] [TERRAIN] 704  x=994.00  y=338.39  z=-3938.00
[Ess] [TERRAIN] 705  x=962.00  y=361.47  z=-3938.00
[Ess] [TERRAIN] 706  x=930.00  y=362.98  z=-3938.00
[Ess] [TERRAIN] 707  x=898.00  y=348.24  z=-3938.00
[Ess] [TERRAIN] 708  x=866.00  y=311.64  z=-3938.00
[Ess] [TERRAIN] 709  x=834.00  y=320.35  z=-3938.00
[Ess] [TERRAIN] 710  x=802.00  y=308.13  z=-3938.00
[Ess] [TERRAIN] 711  x=770.00  y=292.55  z=-3938.00
[Ess] [TERRAIN] 712  x=738.00  y=277.80  z=-3938.00
[Ess] [TERRAIN] 713  x=706.00  y=280.86  z=-3938.00
[Ess] [TERRAIN] 714  x=674.00  y=293.23  z=-3938.00
[Ess] [TERRAIN] 715  x=642.00  y=299.28  z=-3938.00
[Ess] [TERRAIN] 716  x=610.00  y=288.75  z=-3938.00
[Ess] [TERRAIN] 717  x=578.00  y=265.48  z=-3938.00
[Ess] [TERRAIN] 718  x=546.00  y=251.95  z=-3938.00
[Ess] [TERRAIN] 719  x=514.00  y=247.94  z=-3938.00
[Ess] [TERRAIN] 720  x=482.00  y=222.92  z=-3938.00
[Ess] [TERRAIN] 721  x=450.00  y=182.46  z=-3938.00
[Ess] [TERRAIN] 722  x=418.00  y=157.41  z=-3938.00
[Ess] [TERRAIN] 723  x=386.00  y=156.51  z=-3938.00
[Ess] [TERRAIN] 724  x=354.00  y=163.11  z=-3938.00
[Ess] [TERRAIN] 725  x=322.00  y=169.24  z=-3938.00
[Ess] [TERRAIN] 726  x=290.00  y=173.76  z=-3938.00
[Ess] [TERRAIN] 727  x=258.00  y=193.77  z=-3938.00
[Ess] [TERRAIN] 728  x=226.00  y=205.07  z=-3938.00
[Ess] [TERRAIN] 729  x=194.00  y=225.12  z=-3938.00
[Ess] [TERRAIN] 730  x=162.00  y=228.30  z=-3938.00
[Ess] [TERRAIN] 731  x=130.00  y=213.03  z=-3938.00
[Ess] [TERRAIN] 732  x=98.00  y=198.71  z=-3938.00
[Ess] [TERRAIN] 733  x=66.00  y=190.59  z=-3938.00
[Ess] [TERRAIN] 734  x=34.00  y=177.30  z=-3938.00
[Ess] [TERRAIN] 735  x=2.00  y=172.06  z=-3938.00
[Ess] [TERRAIN] 736  x=-30.00  y=176.97  z=-3938.00
[Ess] [TERRAIN] 737  x=-62.00  y=192.16  z=-3938.00
[Ess] [TERRAIN] 738  x=-94.00  y=220.27  z=-3938.00
[Ess] [TERRAIN] 739  x=-126.00  y=243.09  z=-3938.00
[Ess] [TERRAIN] 740  x=-158.00  y=245.39  z=-3938.00
[Ess] [TERRAIN] 741  x=-190.00  y=214.34  z=-3938.00
[Ess] [TERRAIN] 742  x=-222.00  y=198.97  z=-3938.00
[Ess] [TERRAIN] 743  x=-254.00  y=185.05  z=-3938.00
[Ess] [TERRAIN] 744  x=-286.00  y=176.27  z=-3938.00
[Ess] [TERRAIN] 745  x=-318.00  y=174.19  z=-3938.00
[Ess] [TERRAIN] 746  x=-350.00  y=164.89  z=-3938.00
[Ess] [TERRAIN] 747  x=-382.00  y=170.84  z=-3938.00
[Ess] [TERRAIN] 748  x=-414.00  y=183.95  z=-3938.00
[Ess] [TERRAIN] 749  x=-446.00  y=192.24  z=-3938.00
[Ess] [TERRAIN] 750  x=-478.00  y=183.58  z=-3938.00
