[Ess] Net: DISABLED (Ess.Net.OFF) -- no receiver hijack on NetEventCallback, no wire traffic
[Ess] Net: v0.2.1 ready (EV=5 SLOTS=5 HB=2)
[Ess] [FOOT] 288  x=2667.04  y=-12.41  z=-1039.25  yaw=108.4
[Ess] [FOOT] 289  x=2668.60  y=-12.56  z=-1038.61  yaw=45.5
[Ess] [FOOT] 290  x=2670.28  y=-12.58  z=-1037.01  yaw=49.3
[Ess] [FOOT] 291  x=2672.30  y=-12.71  z=-1035.60  yaw=58.4
[Ess] [FOOT] 292  x=2674.48  y=-12.91  z=-1034.34  yaw=60.9
[Ess] [FOOT] 293  x=2676.44  y=-13.34  z=-1034.43  yaw=128.1
[Ess] [FOOT] 294  x=2677.79  y=-13.76  z=-1036.19  yaw=161.3
[Ess] [FOOT] 295  x=2677.56  y=-13.75  z=-1038.37  yaw=-153.9
[Ess] [FOOT] 296  x=2676.45  y=-13.75  z=-1040.53  yaw=-152.7
[Ess] [FOOT] 297  x=2675.10  y=-13.75  z=-1042.69  yaw=-145.2
[Ess] [FOOT] 298  x=2674.74  y=-13.75  z=-1044.87  yaw=173.0
[Ess] [FOOT] 299  x=2673.91  y=-13.75  z=-1047.03  yaw=-146.2
[Ess] [FOOT] 300  x=2672.46  y=-13.89  z=-1049.12  yaw=-142.5
[Ess] [FOOT] 301  x=2670.64  y=-13.89  z=-1050.95  yaw=-129.5
[Ess] [FOOT] 302  x=2668.64  y=-13.88  z=-1052.57  yaw=-129.5
[Ess] [FOOT] 303  x=2666.65  y=-13.88  z=-1054.26  yaw=-130.2
[Ess] [FOOT] 304  x=2664.65  y=-13.88  z=-1055.96  yaw=-130.2
[Ess] [FOOT] 305  x=2662.66  y=-13.88  z=-1057.67  yaw=-130.2
[Ess] [FOOT] 306  x=2660.68  y=-13.87  z=-1059.40  yaw=-132.5
[Ess] [FOOT] 307  x=2658.83  y=-13.87  z=-1061.23  yaw=-135.3
[Ess] [FOOT] 308  x=2657.24  y=-13.87  z=-1063.28  yaw=-146.4
[Ess] [FOOT] 309  x=2655.90  y=-13.87  z=-1065.51  yaw=-149.2
[Ess] [FOOT] 310  x=2654.61  y=-13.87  z=-1067.77  yaw=-152.3
[Ess] [FOOT] 311  x=2653.52  y=-13.87  z=-1070.15  yaw=-157.3
[Ess] [FOOT] 312  x=2652.93  y=-13.88  z=-1072.65  yaw=-170.1
[Ess] [FOOT] 313  x=2652.72  y=-13.87  z=-1075.24  yaw=172.1
[Ess] [FOOT] 314  x=2653.36  y=-13.88  z=-1077.70  yaw=164.2
[Ess] [FOOT] 315  x=2653.77  y=-13.89  z=-1080.24  yaw=176.7
[Ess] [FOOT] 316  x=2653.91  y=-13.90  z=-1082.88  yaw=176.7
[Ess] [FOOT] 317  x=2654.05  y=-13.89  z=-1085.50  yaw=176.7
[Ess] [FOOT] 318  x=2654.16  y=-13.81  z=-1088.12  yaw=176.7
[Ess] [FOOT] 319  x=2654.30  y=-13.76  z=-1090.74  yaw=176.7
[Ess] [FOOT] 320  x=2654.37  y=-13.88  z=-1092.01  yaw=176.7
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] [gridprobe] dropped 244/256 probes (16x16 @ 8u), settling 8.0s...
[Ess] [GRID] 1  x=2594.35  y=-13.43  z=-1136.03  yaw=0.0
[Ess] [GRID] 2  x=2594.50  y=-13.61  z=-1127.97  yaw=0.0
[Ess] [GRID] 3  x=2594.23  y=-13.87  z=-1119.88  yaw=0.0
[Ess] [GRID] 4  x=2591.69  y=-12.61  z=-1108.41  yaw=0.0
[Ess] [GRID] 5  x=2594.37  y=-13.87  z=-1104.03  yaw=0.0
[Ess] [GRID] 6  x=2593.94  y=-13.83  z=-1096.20  yaw=0.0
[Ess] [GRID] 7  x=2594.46  y=-13.78  z=-1087.75  yaw=0.0
[Ess] [GRID] 8  x=2594.57  y=-13.77  z=-1080.08  yaw=0.0
[Ess] [GRID] 9  x=2592.16  y=-13.78  z=-1072.81  yaw=0.0
[Ess] [GRID] 10  x=2594.56  y=-13.76  z=-1063.93  yaw=0.0
[Ess] [GRID] 11  x=2594.58  y=-13.77  z=-1055.87  yaw=0.0
[Ess] [GRID] 12  x=2601.73  y=-13.07  z=-1046.56  yaw=0.0
[Ess] [GRID] 13  x=2602.37  y=-13.44  z=-1143.93  yaw=0.0
[Ess] [GRID] 14  x=2602.43  y=-12.20  z=-1139.01  yaw=0.0
[Ess] [GRID] 15  x=2601.99  y=-13.64  z=-1127.84  yaw=0.0
[Ess] [GRID] 16  x=2611.06  y=-13.90  z=-1115.48  yaw=0.0
[Ess] [GRID] 17  x=2602.38  y=-13.89  z=-1112.13  yaw=0.0
[Ess] [GRID] 18  x=2598.43  y=-12.61  z=-1103.83  yaw=0.0
[Ess] [GRID] 19  x=2602.39  y=-13.89  z=-1095.88  yaw=0.0
[Ess] [GRID] 20  x=2606.02  y=-12.54  z=-1086.87  yaw=0.0
[Ess] [GRID] 21  x=2602.44  y=-13.81  z=-1079.99  yaw=0.0
[Ess] [GRID] 22  x=2603.72  y=-13.01  z=-1072.52  yaw=0.0
[Ess] [GRID] 23  x=2602.26  y=-13.83  z=-1064.18  yaw=0.0
[Ess] [GRID] 24  x=2602.39  y=-13.80  z=-1055.81  yaw=0.0
[Ess] [GRID] 25  x=2602.37  y=-13.91  z=-1048.01  yaw=0.0
[Ess] [GRID] 26  x=2602.58  y=-13.79  z=-1039.80  yaw=0.0
[Ess] [GRID] 27  x=2610.33  y=-13.44  z=-1151.95  yaw=0.0
[Ess] [GRID] 28  x=2610.16  y=-13.46  z=-1143.89  yaw=0.0
[Ess] [GRID] 29  x=2611.19  y=-12.16  z=-1139.37  yaw=0.0
[Ess] [GRID] 30  x=2610.18  y=-13.71  z=-1127.95  yaw=0.0
[Ess] [GRID] 31  x=2609.17  y=-13.88  z=-1119.14  yaw=0.0
[Ess] [GRID] 32  x=2609.49  y=-12.63  z=-1108.45  yaw=0.0
[Ess] [GRID] 33  x=2610.37  y=-13.92  z=-1104.24  yaw=0.0
[Ess] [GRID] 34  x=2610.08  y=-12.85  z=-1095.38  yaw=0.0
[Ess] [GRID] 35  x=2612.05  y=-12.57  z=-1085.25  yaw=0.0
[Ess] [GRID] 36  x=2610.57  y=-16.05  z=-1080.13  yaw=0.0
[Ess] [GRID] 37  x=2614.46  y=-14.41  z=-1075.30  yaw=0.0
[Ess] [GRID] 38  x=2613.30  y=-13.05  z=-1063.62  yaw=0.0
[Ess] [GRID] 39  x=2610.17  y=-13.92  z=-1056.08  yaw=0.0
[Ess] [GRID] 40  x=2609.14  y=-13.86  z=-1045.95  yaw=0.0
[Ess] [GRID] 41  x=2610.82  y=-13.92  z=-1039.90  yaw=0.0
[Ess] [GRID] 42  x=2610.37  y=-14.66  z=-1031.97  yaw=0.0
[Ess] [GRID] 43  x=2618.17  y=-13.45  z=-1151.90  yaw=0.0
[Ess] [GRID] 44  x=2615.34  y=-12.16  z=-1143.89  yaw=0.0
[Ess] [GRID] 45  x=2614.62  y=-12.30  z=-1135.02  yaw=0.0
[Ess] [GRID] 46  x=2620.88  y=-12.49  z=-1130.16  yaw=0.0
[Ess] [GRID] 47  x=2610.52  y=-13.14  z=-1120.10  yaw=0.0
[Ess] [GRID] 48  x=2618.36  y=-13.90  z=-1112.00  yaw=0.0
[Ess] [GRID] 49  x=2615.74  y=-12.80  z=-1110.81  yaw=0.0
[Ess] [GRID] 50  x=2621.12  y=-12.64  z=-1098.91  yaw=0.0
[Ess] [GRID] 51  x=2616.95  y=-12.83  z=-1088.60  yaw=0.0
[Ess] [GRID] 52  x=2618.47  y=-13.96  z=-1080.44  yaw=0.0
[Ess] [GRID] 53  x=2618.80  y=-15.73  z=-1072.27  yaw=0.0
[Ess] [GRID] 54  x=2621.89  y=-14.44  z=-1067.09  yaw=0.0
[Ess] [GRID] 55  x=2618.87  y=-13.82  z=-1060.03  yaw=0.0
[Ess] [GRID] 56  x=2618.40  y=-13.93  z=-1047.90  yaw=0.0
[Ess] [GRID] 57  x=2615.64  y=-13.08  z=-1036.35  yaw=0.0
[Ess] [GRID] 58  x=2618.06  y=-14.66  z=-1031.68  yaw=0.0
[Ess] [GRID] 59  x=2629.31  y=-12.14  z=-1151.80  yaw=0.0
[Ess] [GRID] 60  x=2625.45  y=-12.12  z=-1150.71  yaw=0.0
[Ess] [GRID] 61  x=2626.42  y=-2.91  z=-1136.06  yaw=0.0
[Ess] [GRID] 62  x=2626.40  y=-4.24  z=-1128.00  yaw=0.0
[Ess] [GRID] 63  x=2626.54  y=-13.89  z=-1121.69  yaw=0.0
[Ess] [GRID] 64  x=2626.65  y=-12.63  z=-1108.79  yaw=0.0
[Ess] [GRID] 65  x=2626.37  y=-13.90  z=-1104.25  yaw=0.0
[Ess] [GRID] 66  x=2629.50  y=-12.64  z=-1099.33  yaw=0.0
[Ess] [GRID] 67  x=2626.36  y=-13.93  z=-1088.16  yaw=0.0
[Ess] [GRID] 68  x=2626.40  y=-13.94  z=-1080.10  yaw=0.0
[Ess] [GRID] 69  x=2634.29  y=-13.05  z=-1068.32  yaw=0.0
[Ess] [GRID] 70  x=2626.68  y=-15.26  z=-1063.99  yaw=0.0
[Ess] [GRID] 71  x=2629.81  y=-14.56  z=-1059.58  yaw=0.0
[Ess] [GRID] 72  x=2626.14  y=-13.95  z=-1048.12  yaw=0.0
[Ess] [GRID] 73  x=2626.42  y=-14.07  z=-1039.91  yaw=0.0
[Ess] [GRID] 74  x=2626.64  y=-13.45  z=-1032.27  yaw=0.0
[Ess] [GRID] 75  x=2632.21  y=-12.12  z=-1150.81  yaw=0.0
[Ess] [GRID] 76  x=2634.27  y=-3.60  z=-1144.01  yaw=0.0
[Ess] [GRID] 77  x=2634.43  y=-1.27  z=-1136.09  yaw=0.0
[Ess] [GRID] 78  x=2634.31  y=-3.84  z=-1127.61  yaw=0.0
[Ess] [GRID] 79  x=2644.51  y=-12.78  z=-1108.97  yaw=0.0
[Ess] [GRID] 80  x=2635.18  y=-13.14  z=-1111.21  yaw=0.0
[Ess] [GRID] 81  x=2634.26  y=-13.89  z=-1103.99  yaw=0.0
[Ess] [GRID] 82  x=2635.94  y=-12.99  z=-1095.86  yaw=0.0
[Ess] [GRID] 83  x=2634.15  y=-13.92  z=-1088.31  yaw=0.0
[Ess] [GRID] 84  x=2635.50  y=-13.03  z=-1079.79  yaw=0.0
[Ess] [GRID] 85  x=2634.61  y=-13.95  z=-1072.10  yaw=0.0
[Ess] [GRID] 86  x=2634.76  y=-13.96  z=-1064.87  yaw=0.0
[Ess] [GRID] 87  x=2634.46  y=-15.66  z=-1056.16  yaw=0.0
[Ess] [GRID] 88  x=2638.53  y=-15.68  z=-1052.45  yaw=0.0
[Ess] [GRID] 89  x=2636.12  y=-13.05  z=-1039.29  yaw=0.0
[Ess] [GRID] 90  x=2634.80  y=-13.93  z=-1031.96  yaw=0.0
[Ess] [GRID] 91  x=2642.90  y=-12.47  z=-1151.92  yaw=0.0
[Ess] [GRID] 92  x=2642.39  y=-3.76  z=-1144.67  yaw=0.0
[Ess] [GRID] 93  x=2642.24  y=-12.49  z=-1121.76  yaw=0.0
[Ess] [GRID] 94  x=2643.48  y=-12.99  z=-1116.40  yaw=0.0
[Ess] [GRID] 95  x=2644.50  y=-13.89  z=-1121.77  yaw=0.0
[Ess] [GRID] 96  x=2643.19  y=-13.89  z=-1119.45  yaw=0.0
[Ess] [GRID] 97  x=2641.99  y=-13.21  z=-1104.01  yaw=0.0
[Ess] [GRID] 98  x=2641.93  y=-12.64  z=-1092.40  yaw=0.0
[Ess] [GRID] 99  x=2639.95  y=-12.65  z=-1086.56  yaw=0.0
[Ess] [GRID] 100  x=2642.33  y=-13.94  z=-1080.08  yaw=0.0
[Ess] [GRID] 101  x=2639.73  y=-12.68  z=-1070.82  yaw=0.0
[Ess] [GRID] 102  x=2642.37  y=-13.93  z=-1063.95  yaw=0.0
[Ess] [GRID] 103  x=2644.51  y=-13.01  z=-1063.06  yaw=0.0
[Ess] [GRID] 104  x=2642.61  y=-15.69  z=-1048.52  yaw=0.0
[Ess] [GRID] 105  x=2648.13  y=-15.66  z=-1045.43  yaw=0.0
[Ess] [GRID] 106  x=2645.15  y=-12.52  z=-1034.55  yaw=0.0
[Ess] [GRID] 107  x=2648.60  y=-12.06  z=-1149.59  yaw=0.0
[Ess] [GRID] 108  x=2645.84  y=-12.08  z=-1155.31  yaw=0.0
[Ess] [GRID] 109  x=2650.33  y=-2.90  z=-1135.09  yaw=0.0
[Ess] [GRID] 110  x=2655.10  y=-12.78  z=-1121.87  yaw=0.0
[Ess] [GRID] 111  x=2651.63  y=-12.99  z=-1119.67  yaw=0.0
[Ess] [GRID] 112  x=2650.25  y=-13.89  z=-1112.87  yaw=0.0
[Ess] [GRID] 113  x=2650.27  y=-13.89  z=-1104.02  yaw=0.0
[Ess] [GRID] 114  x=2650.39  y=-13.90  z=-1096.21  yaw=0.0
[Ess] [GRID] 115  x=2650.17  y=-13.92  z=-1088.10  yaw=0.0
[Ess] [GRID] 116  x=2648.10  y=-12.67  z=-1078.81  yaw=0.0
[Ess] [GRID] 117  x=2641.86  y=-13.40  z=-1070.25  yaw=0.0
[Ess] [GRID] 118  x=2646.83  y=-12.80  z=-1063.41  yaw=0.0
[Ess] [GRID] 119  x=2650.74  y=-13.90  z=-1055.58  yaw=0.0
[Ess] [GRID] 120  x=2650.24  y=-15.79  z=-1048.38  yaw=0.0
[Ess] [GRID] 121  x=2650.15  y=-14.05  z=-1041.46  yaw=0.0
[Ess] [GRID] 122  x=2654.89  y=-14.41  z=-1036.23  yaw=0.0
[Ess] [GRID] 123  x=2657.52  y=-12.50  z=-1152.94  yaw=0.0
[Ess] [GRID] 124  x=2659.88  y=-12.06  z=-1140.95  yaw=0.0
[Ess] [GRID] 125  x=2660.00  y=-12.96  z=-1130.61  yaw=0.0
[Ess] [GRID] 126  x=2658.12  y=-12.80  z=-1128.89  yaw=0.0
[Ess] [GRID] 127  x=2658.33  y=-13.89  z=-1120.00  yaw=0.0
[Ess] [GRID] 128  x=2658.31  y=-13.89  z=-1111.99  yaw=0.0
[Ess] [GRID] 129  x=2658.50  y=-13.89  z=-1103.88  yaw=0.0
[Ess] [GRID] 130  x=2658.38  y=-13.90  z=-1096.21  yaw=0.0
[Ess] [GRID] 131  x=2656.42  y=-12.50  z=-1087.08  yaw=0.0
[Ess] [GRID] 132  x=2651.29  y=-13.93  z=-1080.58  yaw=0.0
[Ess] [GRID] 133  x=2653.30  y=-12.63  z=-1071.39  yaw=0.0
[Ess] [GRID] 134  x=2658.64  y=-12.53  z=-1066.20  yaw=0.0
[Ess] [GRID] 135  x=2658.43  y=-13.91  z=-1056.13  yaw=0.0
[Ess] [GRID] 136  x=2658.23  y=-15.66  z=-1048.28  yaw=0.0
[Ess] [GRID] 137  x=2657.97  y=-15.31  z=-1039.47  yaw=0.0
[Ess] [GRID] 138  x=2655.78  y=-13.75  z=-1023.16  yaw=0.0
[Ess] [GRID] 139  x=2665.95  y=-13.78  z=-1152.72  yaw=0.0
[Ess] [GRID] 140  x=2664.75  y=-11.94  z=-1145.68  yaw=0.0
[Ess] [GRID] 141  x=2662.96  y=-13.63  z=-1130.59  yaw=0.0
[Ess] [GRID] 142  x=2666.73  y=-13.51  z=-1128.04  yaw=0.0
[Ess] [GRID] 143  x=2665.40  y=-12.87  z=-1119.82  yaw=0.0
[Ess] [GRID] 144  x=2666.17  y=-13.89  z=-1111.94  yaw=0.0
[Ess] [GRID] 145  x=2666.35  y=-13.89  z=-1104.23  yaw=0.0
[Ess] [GRID] 146  x=2664.44  y=-12.63  z=-1094.61  yaw=0.0
[Ess] [GRID] 147  x=2672.36  y=-12.77  z=-1091.86  yaw=0.0
[Ess] [GRID] 148  x=2666.70  y=-13.85  z=-1079.00  yaw=0.0
[Ess] [GRID] 149  x=2666.32  y=-13.47  z=-1071.95  yaw=0.0
[Ess] [GRID] 150  x=2665.14  y=-12.99  z=-1065.43  yaw=0.0
[Ess] [GRID] 151  x=2666.42  y=-13.91  z=-1056.13  yaw=0.0
[Ess] [GRID] 152  x=2669.54  y=-13.53  z=-1042.43  yaw=0.0
[Ess] [GRID] 153  x=2667.56  y=-11.33  z=-1038.82  yaw=0.0
[Ess] [GRID] 154  x=2666.48  y=-11.82  z=-1032.05  yaw=0.0
[Ess] [GRID] 155  x=2676.59  y=-12.53  z=-1150.31  yaw=0.0
[Ess] [GRID] 156  x=2676.68  y=-12.46  z=-1140.73  yaw=0.0
[Ess] [GRID] 157  x=2673.55  y=-12.57  z=-1136.93  yaw=0.0
[Ess] [GRID] 158  x=2671.07  y=-13.30  z=-1123.06  yaw=0.0
[Ess] [GRID] 159  x=2671.83  y=-12.40  z=-1118.92  yaw=0.0
[Ess] [GRID] 160  x=2674.14  y=-13.89  z=-1111.96  yaw=0.0
[Ess] [GRID] 161  x=2674.49  y=-13.89  z=-1102.96  yaw=0.0
[Ess] [GRID] 162  x=2671.02  y=-13.89  z=-1099.41  yaw=0.0
[Ess] [GRID] 163  x=2676.50  y=-13.12  z=-1087.42  yaw=0.0
[Ess] [GRID] 164  x=2673.67  y=-14.49  z=-1080.12  yaw=0.0
[Ess] [GRID] 165  x=2674.26  y=-14.49  z=-1072.15  yaw=0.0
[Ess] [GRID] 166  x=2685.51  y=-12.90  z=-1048.19  yaw=0.0
[Ess] [GRID] 167  x=2668.18  y=-13.95  z=-1049.68  yaw=0.0
[Ess] [GRID] 168  x=2675.73  y=-12.63  z=-1051.53  yaw=0.0
[Ess] [GRID] 169  x=2673.37  y=-12.99  z=-1050.51  yaw=0.0
[Ess] [GRID] 170  x=2676.58  y=-13.29  z=-1034.07  yaw=0.0
[Ess] [GRID] 171  x=2678.35  y=-12.53  z=-1146.31  yaw=0.0
[Ess] [GRID] 172  x=2681.88  y=-12.53  z=-1142.86  yaw=0.0
[Ess] [GRID] 173  x=2679.55  y=-13.00  z=-1136.47  yaw=0.0
[Ess] [GRID] 174  x=2680.52  y=-12.07  z=-1132.27  yaw=0.0
[Ess] [GRID] 175  x=2678.71  y=-13.68  z=-1115.11  yaw=0.0
[Ess] [GRID] 176  x=2681.75  y=-12.59  z=-1109.30  yaw=0.0
[Ess] [GRID] 177  x=2682.34  y=-13.89  z=-1104.21  yaw=0.0
[Ess] [GRID] 178  x=2692.34  y=-13.37  z=-1093.94  yaw=0.0
[Ess] [GRID] 179  x=2682.12  y=-14.10  z=-1087.82  yaw=0.0
[Ess] [GRID] 180  x=2682.72  y=-14.49  z=-1080.03  yaw=0.0
[Ess] [GRID] 181  x=2666.88  y=-14.90  z=-1044.31  yaw=0.0
[Ess] [GRID] 182  x=2682.31  y=-13.85  z=-1063.91  yaw=0.0
[Ess] [GRID] 183  x=2680.20  y=-12.51  z=-1050.80  yaw=0.0
[Ess] [GRID] 184  x=2682.27  y=-14.09  z=-1048.06  yaw=0.0
[Ess] [GRID] 185  x=2680.63  y=-12.87  z=-1040.13  yaw=0.0
[Ess] [GRID] 186  x=2682.86  y=-13.78  z=-1031.31  yaw=0.0
[Ess] [GRID] 187  x=2686.14  y=-12.53  z=-1142.15  yaw=0.0
[Ess] [GRID] 188  x=2690.16  y=-13.80  z=-1144.15  yaw=0.0
[Ess] [GRID] 189  x=2686.72  y=-12.90  z=-1138.79  yaw=0.0
[Ess] [GRID] 190  x=2697.12  y=-13.92  z=-1129.91  yaw=0.0
[Ess] [GRID] 191  x=2688.28  y=-11.95  z=-1121.52  yaw=0.0
[Ess] [GRID] 192  x=2687.15  y=-13.64  z=-1107.54  yaw=0.0
[Ess] [GRID] 193  x=2687.30  y=-12.50  z=-1104.07  yaw=0.0
[Ess] [GRID] 194  x=2687.69  y=-12.62  z=-1096.23  yaw=0.0
[Ess] [GRID] 195  x=2681.28  y=-13.77  z=-1052.95  yaw=0.0
[Ess] [GRID] 196  x=2688.76  y=-13.98  z=-1081.79  yaw=0.0
[Ess] [GRID] 197  x=2694.69  y=-12.61  z=-1072.83  yaw=0.0
[Ess] [GRID] 198  x=2681.36  y=-12.43  z=-1068.00  yaw=0.0
[Ess] [GRID] 199  x=2690.42  y=-13.78  z=-1056.05  yaw=0.0
[Ess] [GRID] 200  x=2682.71  y=-12.87  z=-1045.60  yaw=0.0
[Ess] [GRID] 201  x=2689.82  y=-13.89  z=-1040.29  yaw=0.0
[Ess] [GRID] 202  x=2690.41  y=-13.89  z=-1031.82  yaw=0.0
[Ess] [GRID] 203  x=2709.62  y=-13.47  z=-1145.71  yaw=0.0
[Ess] [GRID] 204  x=2698.38  y=-13.97  z=-1144.16  yaw=0.0
[Ess] [GRID] 205  x=2697.43  y=-12.97  z=-1136.21  yaw=0.0
[Ess] [GRID] 206  x=2691.93  y=-13.69  z=-1125.86  yaw=0.0
[Ess] [GRID] 207  x=2698.68  y=-14.17  z=-1120.22  yaw=0.0
[Ess] [GRID] 208  x=2698.97  y=-12.53  z=-1115.86  yaw=0.0
[Ess] [GRID] 209  x=2695.14  y=-12.60  z=-1098.09  yaw=0.0
[Ess] [GRID] 210  x=2695.58  y=-12.49  z=-1095.68  yaw=0.0
[Ess] [GRID] 211  x=2698.18  y=-13.80  z=-1087.68  yaw=0.0
[Ess] [GRID] 212  x=2698.17  y=-13.78  z=-1080.16  yaw=0.0
[Ess] [GRID] 213  x=2701.98  y=-12.51  z=-1072.77  yaw=0.0
[Ess] [GRID] 214  x=2698.75  y=-13.78  z=-1063.17  yaw=0.0
[Ess] [GRID] 215  x=2694.92  y=-12.51  z=-1053.59  yaw=0.0
[Ess] [GRID] 216  x=2698.41  y=-13.85  z=-1048.04  yaw=0.0
[Ess] [GRID] 217  x=2698.29  y=-13.61  z=-1039.91  yaw=0.0
[Ess] [GRID] 218  x=2699.72  y=-12.64  z=-1028.71  yaw=0.0
[Ess] [GRID] 219  x=2704.69  y=-13.06  z=-1143.50  yaw=0.0
[Ess] [GRID] 220  x=2710.55  y=-13.17  z=-1135.16  yaw=0.0
[Ess] [GRID] 221  x=2709.89  y=-13.12  z=-1127.91  yaw=0.0
[Ess] [GRID] 222  x=2706.20  y=-14.20  z=-1120.43  yaw=0.0
[Ess] [GRID] 223  x=2706.33  y=-12.99  z=-1119.06  yaw=0.0
[Ess] [GRID] 224  x=2708.28  y=-12.43  z=-1103.70  yaw=0.0
[Ess] [GRID] 225  x=2698.26  y=-12.49  z=-1084.47  yaw=0.0
[Ess] [GRID] 226  x=2706.81  y=-12.68  z=-1081.08  yaw=0.0
[Ess] [GRID] 227  x=2706.92  y=-13.78  z=-1079.66  yaw=0.0
[Ess] [GRID] 228  x=2707.44  y=-12.87  z=-1072.22  yaw=0.0
[Ess] [GRID] 229  x=2703.06  y=-12.51  z=-1066.14  yaw=0.0
[Ess] [GRID] 230  x=2706.26  y=-13.90  z=-1055.90  yaw=0.0
[Ess] [GRID] 231  x=2719.89  y=-12.91  z=-1038.97  yaw=0.0
[Ess] [GRID] 232  x=2706.44  y=-14.48  z=-1040.01  yaw=0.0
[Ess] [GRID] 233  x=2714.17  y=-14.55  z=-1136.31  yaw=0.0
[Ess] [GRID] 234  x=2717.39  y=-13.16  z=-1129.93  yaw=0.0
[Ess] [GRID] 235  x=2714.97  y=-12.96  z=-1123.84  yaw=0.0
[Ess] [GRID] 236  x=2713.26  y=-12.87  z=-1112.39  yaw=0.0
[Ess] [GRID] 237  x=2712.52  y=-12.31  z=-1107.43  yaw=0.0
[Ess] [GRID] 238  x=2717.38  y=-13.82  z=-1092.46  yaw=0.0
[Ess] [GRID] 239  x=2703.09  y=-13.78  z=-1084.11  yaw=0.0
[Ess] [GRID] 240  x=2717.93  y=-12.51  z=-1079.32  yaw=0.0
[Ess] [GRID] 241  x=2714.34  y=-13.78  z=-1071.99  yaw=0.0
[Ess] [GRID] 242  x=2711.29  y=-12.51  z=-1064.07  yaw=0.0
[Ess] [GRID] 243  x=2721.69  y=-13.71  z=-1058.14  yaw=0.0
[Ess] [GRID] 244  x=2714.41  y=-14.49  z=-1047.95  yaw=0.0
[Ess] [gridprobe] read 244 probe(s), cleaned up.
[Ess] [FOOT] 321  x=2653.88  y=-13.88  z=-1092.64  yaw=-149.6
[Ess] [FOOT] 322  x=2652.66  y=-13.88  z=-1093.45  yaw=-123.5
[Ess] [FOOT] 323  x=2651.09  y=-13.87  z=-1094.48  yaw=-122.7
[Ess] [FOOT] 324  x=2649.00  y=-13.87  z=-1095.60  yaw=-117.8
[Ess] [FOOT] 325  x=2646.73  y=-13.87  z=-1096.77  yaw=-117.8
[Ess] [FOOT] 326  x=2644.35  y=-13.87  z=-1097.48  yaw=-90.7
[Ess] [FOOT] 327  x=2641.83  y=-13.87  z=-1097.45  yaw=-89.5
[Ess] [FOOT] 328  x=2640.00  y=-13.86  z=-1098.99  yaw=-134.6
[Ess] [FOOT] 329  x=2638.15  y=-13.86  z=-1100.65  yaw=-133.2
[Ess] [FOOT] 330  x=2635.73  y=-13.86  z=-1101.08  yaw=-106.3
[Ess] [FOOT] 331  x=2633.24  y=-13.87  z=-1101.83  yaw=-106.3
[Ess] [FOOT] 332  x=2630.72  y=-13.87  z=-1102.60  yaw=-106.3
[Ess] [FOOT] 333  x=2628.18  y=-13.87  z=-1103.38  yaw=-106.3
[Ess] [FOOT] 334  x=2625.69  y=-13.87  z=-1104.14  yaw=-106.9
[Ess] [FOOT] 335  x=2623.21  y=-13.87  z=-1104.93  yaw=-107.5
[Ess] [FOOT] 336  x=2620.70  y=-13.87  z=-1105.75  yaw=-107.5
[Ess] [FOOT] 337  x=2618.22  y=-13.87  z=-1106.58  yaw=-109.0
[Ess] [FOOT] 338  x=2615.79  y=-13.87  z=-1107.48  yaw=-110.4
[Ess] [FOOT] 339  x=2613.32  y=-13.87  z=-1108.41  yaw=-110.4
[Ess] [FOOT] 340  x=2610.84  y=-13.87  z=-1109.22  yaw=-106.2
[Ess] [FOOT] 341  x=2608.29  y=-13.87  z=-1109.94  yaw=-106.2
[Ess] [FOOT] 342  x=2605.78  y=-13.86  z=-1110.67  yaw=-106.2
[Ess] [FOOT] 343  x=2603.26  y=-13.85  z=-1111.37  yaw=-105.6
[Ess] [FOOT] 344  x=2601.39  y=-13.85  z=-1112.74  yaw=-137.5
[Ess] [FOOT] 345  x=2599.41  y=-13.85  z=-1113.92  yaw=-105.2
[Ess] [FOOT] 346  x=2596.92  y=-13.85  z=-1114.60  yaw=-105.2
[Ess] [FOOT] 347  x=2594.39  y=-13.85  z=-1115.21  yaw=-94.6
[Ess] [FOOT] 348  x=2591.90  y=-13.76  z=-1114.86  yaw=-80.1
[Ess] [FOOT] 349  x=2589.33  y=-13.85  z=-1114.44  yaw=-80.1
[Ess] [FOOT] 350  x=2586.74  y=-13.85  z=-1114.05  yaw=-80.9
[Ess] [FOOT] 351  x=2584.13  y=-13.85  z=-1113.66  yaw=-80.9
[Ess] [FOOT] 352  x=2581.73  y=-13.85  z=-1114.16  yaw=-122.7
