[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 377  x=1410.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 378  x=1394.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 379  x=1378.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 380  x=1362.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 381  x=1346.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 382  x=1330.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 383  x=1314.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 384  x=1298.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 385  x=1282.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 386  x=1266.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 387  x=1250.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 388  x=1234.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 389  x=1218.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 390  x=1202.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 391  x=1186.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 392  x=1170.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 393  x=1154.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 394  x=1138.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 395  x=1122.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 396  x=1106.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 397  x=1090.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 398  x=1074.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 399  x=1058.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 400  x=1042.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 401  x=1026.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 402  x=1010.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 403  x=994.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 404  x=978.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 405  x=962.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 406  x=946.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 407  x=930.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 408  x=914.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 409  x=898.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 410  x=882.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 411  x=866.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 412  x=850.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 413  x=834.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 414  x=818.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 415  x=802.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 416  x=786.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 417  x=770.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 418  x=754.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 419  x=738.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 420  x=722.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 421  x=706.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 422  x=690.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 423  x=674.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 424  x=658.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 425  x=642.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 426  x=626.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 427  x=610.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 428  x=594.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 429  x=578.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 430  x=562.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 431  x=546.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 432  x=530.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 433  x=514.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 434  x=498.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 435  x=482.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 436  x=466.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 437  x=450.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 438  x=434.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 439  x=418.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 440  x=402.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 441  x=386.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 442  x=370.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 443  x=354.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 444  x=338.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 445  x=322.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 446  x=306.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 447  x=290.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 448  x=274.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 449  x=258.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 450  x=242.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 451  x=226.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 452  x=210.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 453  x=194.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 454  x=178.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 455  x=162.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 456  x=146.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 457  x=130.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 458  x=114.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 459  x=98.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 460  x=82.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 461  x=66.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 462  x=50.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 463  x=34.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 464  x=18.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 465  x=2.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 466  x=-14.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 467  x=-30.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 468  x=-46.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 469  x=-62.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 470  x=-78.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 471  x=-94.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 472  x=-110.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 473  x=-126.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 474  x=-142.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 475  x=-158.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 476  x=-174.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 477  x=-190.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 478  x=-206.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 479  x=-222.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 480  x=-238.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 481  x=-254.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 482  x=-270.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 483  x=-286.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 484  x=-302.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 485  x=-318.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 486  x=-334.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 487  x=-350.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 488  x=-366.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 489  x=-382.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 490  x=-398.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 491  x=-414.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 492  x=-430.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 493  x=-446.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 494  x=-462.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 495  x=-478.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 496  x=-494.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 497  x=-510.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 498  x=-526.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 499  x=-542.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 500  x=-558.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 501  x=-574.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 502  x=-590.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 503  x=-606.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 504  x=-622.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 505  x=-638.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 506  x=-654.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 507  x=-670.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 508  x=-686.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 509  x=-702.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 510  x=-718.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 511  x=-734.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 512  x=-750.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 513  x=-766.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 514  x=-782.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 515  x=-798.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 516  x=-814.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 517  x=-830.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 518  x=-846.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 519  x=-862.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 520  x=-878.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 521  x=-894.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 522  x=-910.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 523  x=-926.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 524  x=-942.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 525  x=-958.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 526  x=-974.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 527  x=-990.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 528  x=-1006.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 529  x=-1022.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 530  x=-1038.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 531  x=-1054.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 532  x=-1070.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 533  x=-1086.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 534  x=-1102.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 535  x=-1118.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 536  x=-1134.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 537  x=-1150.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 538  x=-1166.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 539  x=-1182.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 540  x=-1198.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 541  x=-1214.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 542  x=-1230.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 543  x=-1246.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 544  x=-1262.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 545  x=-1278.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 546  x=-1294.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 547  x=-1310.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 548  x=-1326.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 549  x=-1342.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 550  x=-1358.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 551  x=-1374.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 552  x=-1390.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 553  x=-1406.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 554  x=-1422.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 555  x=-1438.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 556  x=-1454.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 557  x=-1470.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 558  x=-1486.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 559  x=-1502.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 560  x=-1518.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 561  x=-1534.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 562  x=-1550.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 563  x=-1566.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 564  x=-1582.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 565  x=-1598.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 566  x=-1614.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 567  x=-1630.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 568  x=-1646.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 569  x=-1662.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 570  x=-1678.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 571  x=-1694.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 572  x=-1710.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 573  x=-1726.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 574  x=-1742.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 575  x=-1758.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 576  x=-1774.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 577  x=-1790.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 578  x=-1806.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 579  x=-1822.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 580  x=-1838.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 581  x=-1854.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 582  x=-1870.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 583  x=-1886.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 584  x=-1902.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 585  x=-1918.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 586  x=-1934.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 587  x=-1950.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 588  x=-1966.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 589  x=-1982.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 590  x=-1998.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 591  x=-2014.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 592  x=-2030.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 593  x=-2046.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 594  x=-2062.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 595  x=-2078.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 596  x=-2094.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 597  x=-2110.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 598  x=-2126.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 599  x=-2142.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 600  x=-2158.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 601  x=-2174.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 602  x=-2190.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 603  x=-2206.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 604  x=-2222.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 605  x=-2238.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 606  x=-2254.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 607  x=-2270.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 608  x=-2286.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 609  x=-2302.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 610  x=-2318.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 611  x=-2334.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 612  x=-2350.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 613  x=-2366.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 614  x=-2382.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 615  x=-2398.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 616  x=-2414.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 617  x=-2430.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 618  x=-2446.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 619  x=-2462.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 620  x=-2478.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 621  x=-2494.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 622  x=-2510.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 623  x=-2526.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 624  x=-2542.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 625  x=-2558.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 626  x=-2574.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 627  x=-2590.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 628  x=-2606.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 629  x=-2622.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 630  x=-2638.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 631  x=-2654.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 632  x=-2670.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 633  x=-2686.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 634  x=-2702.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 635  x=-2718.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 636  x=-2734.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 637  x=-2750.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 638  x=-2766.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 639  x=-2782.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 640  x=-2798.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 641  x=-2814.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 642  x=-2830.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 643  x=-2846.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 644  x=-2862.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 645  x=-2878.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 646  x=-2894.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 647  x=-2910.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 648  x=-2926.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 649  x=-2942.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 650  x=-2958.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 651  x=-2974.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 652  x=-2990.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 653  x=-3006.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 654  x=-3022.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 655  x=-3038.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 656  x=-3054.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 657  x=-3070.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 658  x=-3086.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 659  x=-3102.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 660  x=-3118.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 661  x=-3134.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 662  x=-3150.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 663  x=-3166.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 664  x=-3182.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 665  x=-3198.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 666  x=-3214.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 667  x=-3230.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 668  x=-3246.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 669  x=-3262.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 670  x=-3278.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 671  x=-3294.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 672  x=-3310.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 673  x=-3326.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 674  x=-3342.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 675  x=-3358.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 676  x=-3374.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 677  x=-3390.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 678  x=-3406.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 679  x=-3422.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 680  x=-3438.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 681  x=-3454.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 682  x=-3470.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 683  x=-3486.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 684  x=-3502.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 685  x=-3518.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 686  x=-3534.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 687  x=-3550.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 688  x=-3566.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 689  x=-3582.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 690  x=-3598.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 691  x=-3614.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 692  x=-3630.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 693  x=-3646.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 694  x=-3662.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 695  x=-3678.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 696  x=-3694.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 697  x=-3710.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 698  x=-3726.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 699  x=-3742.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 700  x=-3758.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 701  x=-3774.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 702  x=-3790.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 703  x=-3806.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 704  x=-3822.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 705  x=-3838.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 706  x=-3854.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 707  x=-3870.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 708  x=-3886.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 709  x=-3902.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 710  x=-3918.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 711  x=-3934.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 712  x=-3950.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 713  x=-3966.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 714  x=-3982.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 715  x=-3998.00  y=0.00  z=-4002.00
[Ess] [TERRAIN] 716  x=-3998.00  y=382.21  z=-3986.00
[Ess] [TERRAIN] 717  x=-3982.00  y=389.46  z=-3986.00
[Ess] [TERRAIN] 718  x=-3966.00  y=393.05  z=-3986.00
[Ess] [TERRAIN] 719  x=-3950.00  y=396.12  z=-3986.00
[Ess] [TERRAIN] 720  x=-3934.00  y=393.03  z=-3986.00
[Ess] [TERRAIN] 721  x=-3918.00  y=388.04  z=-3986.00
[Ess] [TERRAIN] 722  x=-3902.00  y=389.94  z=-3986.00
[Ess] [TERRAIN] 723  x=-3886.00  y=392.19  z=-3986.00
[Ess] [TERRAIN] 724  x=-3870.00  y=390.43  z=-3986.00
[Ess] [TERRAIN] 725  x=-3854.00  y=386.48  z=-3986.00
[Ess] [TERRAIN] 726  x=-3838.00  y=379.22  z=-3986.00
[Ess] [TERRAIN] 727  x=-3822.00  y=369.02  z=-3986.00
[Ess] [TERRAIN] 728  x=-3806.00  y=361.12  z=-3986.00
[Ess] [TERRAIN] 729  x=-3790.00  y=357.25  z=-3986.00
[Ess] [TERRAIN] 730  x=-3774.00  y=347.96  z=-3986.00
[Ess] [TERRAIN] 731  x=-3758.00  y=331.52  z=-3986.00
[Ess] [TERRAIN] 732  x=-3742.00  y=318.86  z=-3986.00
[Ess] [TERRAIN] 733  x=-3726.00  y=313.61  z=-3986.00
[Ess] [TERRAIN] 734  x=-3710.00  y=313.38  z=-3986.00
[Ess] [TERRAIN] 735  x=-3694.00  y=311.03  z=-3986.00
[Ess] [TERRAIN] 736  x=-3678.00  y=320.14  z=-3986.00
[Ess] [TERRAIN] 737  x=-3662.00  y=331.24  z=-3986.00
[Ess] [TERRAIN] 738  x=-3646.00  y=348.22  z=-3986.00
[Ess] [TERRAIN] 739  x=-3630.00  y=352.38  z=-3986.00
[Ess] [TERRAIN] 740  x=-3614.00  y=360.64  z=-3986.00
[Ess] [TERRAIN] 741  x=-3598.00  y=367.25  z=-3986.00
[Ess] [TERRAIN] 742  x=-3582.00  y=362.71  z=-3986.00
[Ess] [TERRAIN] 743  x=-3566.00  y=359.41  z=-3986.00
[Ess] [TERRAIN] 744  x=-3550.00  y=359.16  z=-3986.00
[Ess] [TERRAIN] 745  x=-3534.00  y=358.45  z=-3986.00
[Ess] [TERRAIN] 746  x=-3518.00  y=347.39  z=-3986.00
[Ess] [TERRAIN] 747  x=-3502.00  y=332.51  z=-3986.00
[Ess] [TERRAIN] 748  x=-3486.00  y=329.95  z=-3986.00
[Ess] [TERRAIN] 749  x=-3470.00  y=334.01  z=-3986.00
